t,Fthrust,Fdrag,m,v,Mach,a,altitude,twr,maxV,maxMach,maxAcc,minAcc,maxG,minG
2.05,500.0,14.68842,15.57641,44.36646,0.13061,21.35264,158.57254,3.27182,44.36646,0.13061,21.74063,0,2.21693,0
2.06,500.0,14.82947,15.57481,44.57992,0.13124,21.34683,159.01727,3.27215,44.57992,0.13124,21.74063,0,2.21693,0
2.07,500.0,14.97114,15.5732,44.79333,0.13187,21.34098,159.46414,3.27249,44.79333,0.13187,21.74063,0,2.21693,0
2.08,500.0,15.11345,15.5716,45.00669,0.1325,21.33509,159.91314,3.27283,45.00669,0.1325,21.74063,0,2.21693,0
2.09,500.0,15.25637,15.57,45.21998,0.13313,21.32916,160.36427,3.27316,45.21998,0.13313,21.74063,0,2.21693,0
2.1,500.0,15.39992,15.56839,45.43321,0.13376,21.32319,160.81753,3.2735,45.43321,0.13376,21.74063,0,2.21693,0
2.11,500.0,15.54409,15.56679,45.64638,0.13438,21.31717,161.27293,3.27384,45.64638,0.13438,21.74063,0,2.21693,0
2.12,500.0,15.68888,15.56519,45.85949,0.13501,21.31111,161.73046,3.27417,45.85949,0.13501,21.74063,0,2.21693,0
2.13,500.0,15.83429,15.56359,46.07254,0.13564,21.30502,162.19012,3.27451,46.07254,0.13564,21.74063,0,2.21693,0
2.14,500.0,15.98031,15.56198,46.28553,0.13627,21.29888,162.65191,3.27485,46.28553,0.13627,21.74063,0,2.21693,0
2.15,500.0,16.12696,15.56038,46.49846,0.13689,21.2927,163.11583,3.27519,46.49846,0.13689,21.74063,0,2.21693,0
2.16,500.0,16.27422,15.55878,46.71132,0.13752,21.28648,163.58188,3.27552,46.71132,0.13752,21.74063,0,2.21693,0
2.17,500.0,16.4221,15.55718,46.92412,0.13815,21.28022,164.05006,3.27586,46.92412,0.13815,21.74063,0,2.21693,0
2.18,500.0,16.57059,15.55557,47.13686,0.13878,21.27391,164.52036,3.2762,47.13686,0.13878,21.74063,0,2.21693,0
2.19,500.0,16.71969,15.55397,47.34954,0.1394,21.26757,164.9928,3.27654,47.34954,0.1394,21.74063,0,2.21693,0
2.2,500.0,16.86941,15.55237,47.56215,0.14003,21.26119,165.46735,3.27687,47.56215,0.14003,21.74063,0,2.21693,0
2.21,500.0,17.01974,15.55076,47.7747,0.14066,21.25476,165.94404,3.27721,47.7747,0.14066,21.74063,0,2.21693,0
2.22,500.0,17.17068,15.54916,47.98718,0.14128,21.2483,166.42285,3.27755,47.98718,0.14128,21.74063,0,2.21693,0
2.23,500.0,17.32222,15.54756,48.1996,0.14191,21.24179,166.90378,3.27789,48.1996,0.14191,21.74063,0,2.21693,0
2.24,500.0,17.47438,15.54596,48.41195,0.14254,21.23525,167.38684,3.27823,48.41195,0.14254,21.74063,0,2.21693,0
2.25,500.0,17.62714,15.54435,48.62424,0.14316,21.22866,167.87202,3.27856,48.62424,0.14316,21.74063,0,2.21693,0
2.26,500.0,17.78051,15.54275,48.83646,0.14379,21.22203,168.35932,3.2789,48.83646,0.14379,21.74063,0,2.21693,0
2.27,500.0,17.93448,15.54115,49.04861,0.14441,21.21536,168.84875,3.27924,49.04861,0.14441,21.74063,0,2.21693,0
2.28,500.0,18.08905,15.53954,49.2607,0.14504,21.20866,169.3403,3.27958,49.2607,0.14504,21.74063,0,2.21693,0
2.29,500.0,18.24423,15.53794,49.47272,0.14566,21.20191,169.83396,3.27992,49.47272,0.14566,21.74063,0,2.21693,0
2.3,500.0,18.40001,15.53634,49.68467,0.14629,21.19512,170.32975,3.28025,49.68467,0.14629,21.74063,0,2.21693,0
2.31,500.0,18.55639,15.53474,49.89655,0.14691,21.18829,170.82766,3.28059,49.89655,0.14691,21.74063,0,2.21693,0
2.32,500.0,18.71337,15.53313,50.10837,0.14754,21.18142,171.32768,3.28093,50.10837,0.14754,21.74063,0,2.21693,0
2.33,500.0,18.87094,15.53153,50.32011,0.14816,21.17452,171.82982,3.28127,50.32011,0.14816,21.74063,0,2.21693,0
2.34,500.0,19.02912,15.52993,50.53179,0.14878,21.16757,172.33408,3.28161,50.53179,0.14878,21.74063,0,2.21693,0
2.35,500.0,19.18789,15.52833,50.74339,0.14941,21.16058,172.84046,3.28195,50.74339,0.14941,21.74063,0,2.21693,0
2.36,500.0,19.34725,15.52672,50.95493,0.15003,21.15355,173.34895,3.28229,50.95493,0.15003,21.74063,0,2.21693,0
2.37,500.0,19.5072,15.52512,51.16639,0.15066,21.14649,173.85956,3.28262,51.16639,0.15066,21.74063,0,2.21693,0
2.38,500.0,19.66775,15.52352,51.37779,0.15128,21.13938,174.37228,3.28296,51.37779,0.15128,21.74063,0,2.21693,0
2.39,500.0,19.82889,15.52191,51.58911,0.1519,21.13223,174.88711,3.2833,51.58911,0.1519,21.74063,0,2.21693,0
2.4,500.0,19.99062,15.52031,51.80036,0.15252,21.12505,175.40406,3.28364,51.80036,0.15252,21.74063,0,2.21693,0
2.41,500.0,20.15294,15.51871,52.01154,0.15315,21.11782,175.92312,3.28398,52.01154,0.15315,21.74063,0,2.21693,0
2.42,500.0,20.31584,15.51711,52.22264,0.15377,21.11055,176.44429,3.28432,52.22264,0.15377,21.74063,0,2.21693,0
2.43,500.0,20.47933,15.5155,52.43368,0.15439,21.10325,176.96757,3.28466,52.43368,0.15439,21.74063,0,2.21693,0
2.44,500.0,20.64341,15.5139,52.64464,0.15501,21.09591,177.49296,3.285,52.64464,0.15501,21.74063,0,2.21693,0
2.45,500.0,20.80807,15.5123,52.85552,0.15564,21.08852,178.02046,3.28534,52.85552,0.15564,21.74063,0,2.21693,0
2.46,500.0,20.97331,15.51069,53.06633,0.15626,21.0811,178.55007,3.28568,53.06633,0.15626,21.74063,0,2.21693,0
2.47,500.0,21.13913,15.50909,53.27707,0.15688,21.07364,179.08179,3.28602,53.27707,0.15688,21.74063,0,2.21693,0
2.48,500.0,21.30554,15.50749,53.48773,0.1575,21.06614,179.61561,3.28636,53.48773,0.1575,21.74063,0,2.21693,0
2.49,500.0,21.47252,15.50589,53.69832,0.15812,21.0586,180.15154,3.2867,53.69832,0.15812,21.74063,0,2.21693,0
2.5,500.0,21.64008,15.50428,53.90883,0.15874,21.05102,180.68958,3.28704,53.90883,0.15874,21.74063,0,2.21693,0
2.51,500.0,21.80822,15.50268,54.11926,0.15936,21.0434,181.22972,3.28738,54.11926,0.15936,21.74063,0,2.21693,0
2.52,500.0,21.97693,15.50108,54.32962,0.15998,21.03575,181.77196,3.28772,54.32962,0.15998,21.74063,0,2.21693,0
2.53,500.0,22.14622,15.49948,54.5399,0.1606,21.02805,182.31631,3.28806,54.5399,0.1606,21.74063,0,2.21693,0
2.54,500.0,22.31608,15.49787,54.7501,0.16122,21.02032,182.86276,3.2884,54.7501,0.16122,21.74063,0,2.21693,0
2.55,500.0,22.48651,15.49627,54.96023,0.16184,21.01255,183.41131,3.28874,54.96023,0.16184,21.74063,0,2.21693,0
2.56,500.0,22.65751,15.49467,55.17027,0.16246,21.00474,183.96197,3.28908,55.17027,0.16246,21.74063,0,2.21693,0
2.57,500.0,22.82908,15.49306,55.38024,0.16308,20.99689,184.51472,3.28942,55.38024,0.16308,21.74063,0,2.21693,0
2.58,500.0,23.00122,15.49146,55.59013,0.1637,20.989,185.06957,3.28976,55.59013,0.1637,21.74063,0,2.21693,0
2.59,500.0,23.17393,15.48986,55.79994,0.16432,20.98108,185.62652,3.2901,55.79994,0.16432,21.74063,0,2.21693,0
2.6,500.0,23.3472,15.48826,56.00967,0.16494,20.97311,186.18557,3.29044,56.00967,0.16494,21.74063,0,2.21693,0
2.61,500.0,23.52103,15.48665,56.21933,0.16556,20.96511,186.74671,3.29078,56.21933,0.16556,21.74063,0,2.21693,0
2.62,500.0,23.69543,15.48505,56.4289,0.16618,20.95707,187.30996,3.29112,56.4289,0.16618,21.74063,0,2.21693,0
2.63,500.0,23.87039,15.48345,56.63839,0.16679,20.94899,187.87529,3.29146,56.63839,0.16679,21.74063,0,2.21693,0
2.64,500.0,24.04591,15.48184,56.8478,0.16741,20.94088,188.44272,3.2918,56.8478,0.16741,21.74063,0,2.21693,0
2.65,500.0,24.22199,15.48024,57.05712,0.16803,20.93273,189.01225,3.29214,57.05712,0.16803,21.74063,0,2.21693,0
2.66,500.0,24.39862,15.47864,57.26637,0.16865,20.92453,189.58386,3.29248,57.26637,0.16865,21.74063,0,2.21693,0
2.67,500.0,24.57582,15.47704,57.47553,0.16926,20.9163,190.15757,3.29282,57.47553,0.16926,21.74063,0,2.21693,0
2.68,500.0,24.75357,15.47543,57.68461,0.16988,20.90804,190.73337,3.29316,57.68461,0.16988,21.74063,0,2.21693,0
2.69,500.0,24.93187,15.47383,57.89361,0.1705,20.89973,191.31127,3.2935,57.89361,0.1705,21.74063,0,2.21693,0
2.7,500.0,25.11072,15.47223,58.10252,0.17111,20.89139,191.89125,3.29384,58.10252,0.17111,21.74063,0,2.21693,0
2.71,500.0,25.29013,15.47063,58.31135,0.17173,20.88301,192.47332,3.29419,58.31135,0.17173,21.74063,0,2.21693,0
2.72,500.0,25.47009,15.46902,58.5201,0.17235,20.8746,193.05747,3.29453,58.5201,0.17235,21.74063,0,2.21693,0
2.73,500.0,25.65059,15.46742,58.72876,0.17296,20.86614,193.64372,3.29487,58.72876,0.17296,21.74063,0,2.21693,0
2.74,500.0,25.83164,15.46582,58.93734,0.17358,20.85765,194.23205,3.29521,58.93734,0.17358,21.74063,0,2.21693,0
2.75,500.0,26.01324,15.46421,59.14583,0.17419,20.84912,194.82246,3.29555,59.14583,0.17419,21.74063,0,2.21693,0
2.76,500.0,26.19538,15.46261,59.35423,0.17481,20.84056,195.41496,3.29589,59.35423,0.17481,21.74063,0,2.21693,0
2.77,500.0,26.37807,15.46101,59.56255,0.17542,20.83195,196.00955,3.29623,59.56255,0.17542,21.74063,0,2.21693,0
2.78,500.0,26.5613,15.45941,59.77079,0.17604,20.82331,196.60621,3.29658,59.77079,0.17604,21.74063,0,2.21693,0
2.79,500.0,26.74507,15.4578,59.97893,0.17665,20.81464,197.20496,3.29692,59.97893,0.17665,21.74063,0,2.21693,0
2.8,500.0,26.92937,15.4562,60.18699,0.17726,20.80593,197.80579,3.29726,60.18699,0.17726,21.74063,0,2.21693,0
2.81,500.0,27.11422,15.4546,60.39496,0.17788,20.79718,198.4087,3.2976,60.39496,0.17788,21.74063,0,2.21693,0
2.82,500.0,27.2996,15.45299,60.60285,0.17849,20.78839,199.01369,3.29794,60.60285,0.17849,21.74063,0,2.21693,0
2.83,500.0,27.48552,15.45139,60.81064,0.1791,20.77957,199.62076,3.29829,60.81064,0.1791,21.74063,0,2.21693,0
2.84,500.0,27.67197,15.44979,61.01835,0.17972,20.77071,200.2299,3.29863,61.01835,0.17972,21.74063,0,2.21693,0
2.85,500.0,27.85896,15.44819,61.22597,0.18033,20.76181,200.84113,3.29897,61.22597,0.18033,21.74063,0,2.21693,0
2.86,500.0,28.04647,15.44658,61.4335,0.18094,20.75288,201.45442,3.29931,61.4335,0.18094,21.74063,0,2.21693,0
2.87,500.0,28.23452,15.44498,61.64094,0.18155,20.74391,202.0698,3.29966,61.64094,0.18155,21.74063,0,2.21693,0
2.88,500.0,28.42309,15.44338,61.84829,0.18217,20.73491,202.68724,3.3,61.84829,0.18217,21.74063,0,2.21693,0
2.89,500.0,28.6122,15.44178,62.05554,0.18278,20.72587,203.30676,3.30034,62.05554,0.18278,21.74063,0,2.21693,0
2.9,500.0,28.80182,15.44017,62.26271,0.18339,20.71679,203.92835,3.30068,62.26271,0.18339,21.74063,0,2.21693,0
2.91,500.0,28.99197,15.43857,62.46979,0.184,20.70768,204.55201,3.30103,62.46979,0.184,21.74063,0,2.21693,0
2.92,500.0,29.18265,15.43697,62.67677,0.18461,20.69853,205.17775,3.30137,62.67677,0.18461,21.74063,0,2.21693,0
2.93,500.0,29.37384,15.43536,62.88367,0.18522,20.68934,205.80555,3.30171,62.88367,0.18522,21.74063,0,2.21693,0
2.94,500.0,29.56556,15.43376,63.09047,0.18583,20.68012,206.43542,3.30205,63.09047,0.18583,21.74063,0,2.21693,0
2.95,500.0,29.75779,15.43216,63.29718,0.18644,20.67087,207.06736,3.3024,63.29718,0.18644,21.74063,0,2.21693,0
2.96,500.0,29.95055,15.43056,63.50379,0.18705,20.66158,207.70136,3.30274,63.50379,0.18705,21.74063,0,2.21693,0
2.97,500.0,30.14381,15.42895,63.71032,0.18766,20.65225,208.33743,3.30308,63.71032,0.18766,21.74063,0,2.21693,0
2.98,500.0,30.3376,15.42735,63.91674,0.18827,20.64289,208.97557,3.30343,63.91674,0.18827,21.74063,0,2.21693,0
2.99,500.0,30.53189,15.42575,64.12308,0.18888,20.63349,209.61577,3.30377,64.12308,0.18888,21.74063,0,2.21693,0
3.0,500.0,30.7267,15.42414,64.32932,0.18949,20.62406,210.25803,3.30411,64.32932,0.18949,21.74063,0,2.21693,0
3.01,500.0,30.92202,15.42254,64.53547,0.1901,20.61459,210.90235,3.30446,64.53547,0.1901,21.74063,0,2.21693,0
3.02,500.0,31.11784,15.42094,64.74152,0.19071,20.60509,211.54874,3.3048,64.74152,0.19071,21.74063,0,2.21693,0
3.03,500.0,31.31418,15.41934,64.94747,0.19132,20.59555,212.19718,3.30514,64.94747,0.19132,21.74063,0,2.21693,0
3.04,500.0,31.51102,15.41773,65.15333,0.19192,20.58598,212.84769,3.30549,65.15333,0.19192,21.74063,0,2.21693,0
3.05,500.0,31.70836,15.41613,65.3591,0.19253,20.57637,213.50025,3.30583,65.3591,0.19253,21.74063,0,2.21693,0
3.06,500.0,31.90621,15.41453,65.56476,0.19314,20.56673,214.15487,3.30617,65.56476,0.19314,21.74063,0,2.21693,0
3.07,500.0,32.10456,15.41293,65.77033,0.19375,20.55705,214.81154,3.30652,65.77033,0.19375,21.74063,0,2.21693,0
3.08,500.0,32.30341,15.41132,65.97581,0.19435,20.54734,215.47028,3.30686,65.97581,0.19435,21.74063,0,2.21693,0
3.09,500.0,32.50276,15.40972,66.18118,0.19496,20.5376,216.13106,3.3072,66.18118,0.19496,21.74063,0,2.21693,0
3.1,500.0,32.7026,15.40812,66.38646,0.19556,20.52782,216.7939,3.30755,66.38646,0.19556,21.74063,0,2.21693,0
3.11,500.0,32.90295,15.40651,66.59164,0.19617,20.518,217.45879,3.30789,66.59164,0.19617,21.74063,0,2.21693,0
3.12,500.0,33.10378,15.40491,66.79672,0.19678,20.50815,218.12573,3.30824,66.79672,0.19678,21.74063,0,2.21693,0
3.13,500.0,33.30511,15.40331,67.00171,0.19738,20.49827,218.79472,3.30858,67.00171,0.19738,21.74063,0,2.21693,0
3.14,500.0,33.50693,15.40171,67.20659,0.19799,20.48835,219.46576,3.30893,67.20659,0.19799,21.74063,0,2.21693,0
3.15,500.0,33.70924,15.4001,67.41137,0.19859,20.4784,220.13885,3.30927,67.41137,0.19859,21.74063,0,2.21693,0
3.16,500.0,33.91204,15.3985,67.61606,0.1992,20.46842,220.81399,3.30961,67.61606,0.1992,21.74063,0,2.21693,0
3.17,500.0,34.11533,15.3969,67.82064,0.1998,20.4584,221.49117,3.30996,67.82064,0.1998,21.74063,0,2.21693,0
3.18,500.0,34.3191,15.39529,68.02512,0.2004,20.44835,222.1704,3.3103,68.02512,0.2004,21.74063,0,2.21693,0
3.19,500.0,34.52336,15.39369,68.22951,0.20101,20.43826,222.85168,3.31065,68.22951,0.20101,21.74063,0,2.21693,0
3.2,500.0,34.7281,15.39209,68.43379,0.20161,20.42814,223.53499,3.31099,68.43379,0.20161,21.74063,0,2.21693,0
3.21,500.0,34.93332,15.39049,68.63797,0.20221,20.41799,224.22035,3.31134,68.63797,0.20221,21.74063,0,2.21693,0
3.22,500.0,35.13902,15.38888,68.84205,0.20282,20.4078,224.90775,3.31168,68.84205,0.20282,21.74063,0,2.21693,0
3.23,500.0,35.3452,15.38728,69.04602,0.20342,20.39758,225.59719,3.31203,69.04602,0.20342,21.74063,0,2.21693,0
3.24,500.0,35.55186,15.38568,69.2499,0.20402,20.38733,226.28867,3.31237,69.2499,0.20402,21.74063,0,2.21693,0
3.25,500.0,35.75899,15.38407,69.45367,0.20462,20.37704,226.98219,3.31272,69.45367,0.20462,21.74063,0,2.21693,0
3.26,500.0,35.96659,15.38247,69.65733,0.20523,20.36673,227.67774,3.31306,69.65733,0.20523,21.74063,0,2.21693,0
3.27,500.0,36.17467,15.38087,69.8609,0.20583,20.35637,228.37534,3.31341,69.8609,0.20583,21.74063,0,2.21693,0
3.28,500.0,36.38322,15.37927,70.06436,0.20643,20.34599,229.07496,3.31375,70.06436,0.20643,21.74063,0,2.21693,0
3.29,500.0,36.59223,15.37766,70.26771,0.20703,20.33557,229.77662,3.3141,70.26771,0.20703,21.74063,0,2.21693,0
3.3,500.0,36.80172,15.37606,70.47096,0.20763,20.32512,230.48032,3.31444,70.47096,0.20763,21.74063,0,2.21693,0
3.31,500.0,37.01167,15.37446,70.67411,0.20823,20.31464,231.18604,3.31479,70.67411,0.20823,21.74063,0,2.21693,0
3.32,500.0,37.22209,15.37286,70.87715,0.20883,20.30412,231.8938,3.31513,70.87715,0.20883,21.74063,0,2.21693,0
3.33,500.0,37.43297,15.37125,71.08009,0.20943,20.29358,232.60358,3.31548,71.08009,0.20943,21.74063,0,2.21693,0
3.34,500.0,37.64431,15.36965,71.28292,0.21003,20.283,233.3154,3.31583,71.28292,0.21003,21.74063,0,2.21693,0
3.35,500.0,37.85611,15.36805,71.48564,0.21063,20.27238,234.02924,3.31617,71.48564,0.21063,21.74063,0,2.21693,0
3.36,500.0,38.06837,15.36644,71.68826,0.21123,20.26174,234.74511,3.31652,71.68826,0.21123,21.74063,0,2.21693,0
3.37,500.0,38.28109,15.36484,71.89077,0.21182,20.25106,235.46301,3.31686,71.89077,0.21182,21.74063,0,2.21693,0
3.38,500.0,38.49426,15.36324,72.09317,0.21242,20.24035,236.18293,3.31721,72.09317,0.21242,21.74063,0,2.21693,0
3.39,500.0,38.70789,15.36164,72.29547,0.21302,20.22961,236.90487,3.31756,72.29547,0.21302,21.74063,0,2.21693,0
3.4,500.0,38.92197,15.36003,72.49766,0.21362,20.21884,237.62884,3.3179,72.49766,0.21362,21.74063,0,2.21693,0
3.41,500.0,39.1365,15.35843,72.69974,0.21421,20.20804,238.35482,3.31825,72.69974,0.21421,21.74063,0,2.21693,0
3.42,500.0,39.35148,15.35683,72.90171,0.21481,20.1972,239.08283,3.31859,72.90171,0.21481,21.74063,0,2.21693,0
3.43,500.0,39.56691,15.35522,73.10357,0.21541,20.18633,239.81286,3.31894,73.10357,0.21541,21.74063,0,2.21693,0
3.44,500.0,39.78278,15.35362,73.30533,0.216,20.17543,240.5449,3.31929,73.30533,0.216,21.74063,0,2.21693,0
3.45,500.0,39.9991,15.35202,73.50697,0.2166,20.1645,241.27896,3.31963,73.50697,0.2166,21.74063,0,2.21693,0
3.46,500.0,40.21586,15.35042,73.70851,0.2172,20.15354,242.01504,3.31998,73.70851,0.2172,21.74063,0,2.21693,0
3.47,500.0,40.43307,15.34881,73.90993,0.21779,20.14255,242.75313,3.32033,73.90993,0.21779,21.74063,0,2.21693,0
3.48,500.0,40.65071,15.34721,74.11125,0.21839,20.13153,243.49324,3.32067,74.11125,0.21839,21.74063,0,2.21693,0
3.49,500.0,40.8688,15.34561,74.31245,0.21898,20.12047,244.23536,3.32102,74.31245,0.21898,21.74063,0,2.21693,0
3.5,500.0,41.08732,15.34401,74.51355,0.21958,20.10939,244.97949,3.32137,74.51355,0.21958,21.74063,0,2.21693,0
3.51,500.0,41.30628,15.3424,74.71453,0.22017,20.09827,245.72563,3.32171,74.71453,0.22017,21.74063,0,2.21693,0
3.52,500.0,41.52567,15.3408,74.9154,0.22076,20.08712,246.47378,3.32206,74.9154,0.22076,21.74063,0,2.21693,0
3.53,500.0,41.74549,15.3392,75.11616,0.22136,20.07595,247.22393,3.32241,75.11616,0.22136,21.74063,0,2.21693,0
3.54,500.0,41.96575,15.33759,75.31681,0.22195,20.06474,247.9761,3.32276,75.31681,0.22195,21.74063,0,2.21693,0
3.55,500.0,42.18643,15.33599,75.51734,0.22254,20.0535,248.73027,3.3231,75.51734,0.22254,21.74063,0,2.21693,0
3.56,500.0,42.40754,15.33439,75.71777,0.22314,20.04223,249.48644,3.32345,75.71777,0.22314,21.74063,0,2.21693,0
3.57,500.0,42.62908,15.33279,75.91807,0.22373,20.03093,250.24462,3.3238,75.91807,0.22373,21.74063,0,2.21693,0
3.58,500.0,42.85104,15.33118,76.11827,0.22432,20.0196,251.00481,3.32414,76.11827,0.22432,21.74063,0,2.21693,0
3.59,500.0,43.07343,15.32958,76.31835,0.22491,20.00824,251.76699,3.32449,76.31835,0.22491,21.74063,0,2.21693,0
3.6,500.0,43.29623,15.32798,76.51832,0.2255,19.99685,252.53117,3.32484,76.51832,0.2255,21.74063,0,2.21693,0
3.61,500.0,43.51946,15.32637,76.71818,0.22609,19.98544,253.29735,3.32519,76.71818,0.22609,21.74063,0,2.21693,0
3.62,500.0,43.7431,15.32477,76.91792,0.22668,19.97399,254.06553,3.32554,76.91792,0.22668,21.74063,0,2.21693,0
3.63,500.0,43.96717,15.32317,77.11754,0.22727,19.96251,254.83571,3.32588,77.11754,0.22727,21.74063,0,2.21693,0
3.64,500.0,44.19164,15.32157,77.31705,0.22786,19.951,255.60789,3.32623,77.31705,0.22786,21.74063,0,2.21693,0
3.65,500.0,44.41653,15.31996,77.51645,0.22845,19.93946,256.38205,3.32658,77.51645,0.22845,21.74063,0,2.21693,0
3.66,500.0,44.64184,15.31836,77.71572,0.22904,19.92789,257.15821,3.32693,77.71572,0.22904,21.74063,0,2.21693,0
3.67,500.0,44.86755,15.31676,77.91489,0.22963,19.9163,257.93637,3.32727,77.91489,0.22963,21.74063,0,2.21693,0
3.68,500.0,45.09367,15.31516,78.11393,0.23022,19.90467,258.71651,3.32762,78.11393,0.23022,21.74063,0,2.21693,0
3.69,500.0,45.3202,15.31355,78.31286,0.23081,19.89302,259.49864,3.32797,78.31286,0.23081,21.74063,0,2.21693,0
3.7,500.0,45.54713,15.31195,78.51168,0.2314,19.88133,260.28277,3.32832,78.51168,0.2314,21.74063,0,2.21693,0
3.71,500.0,45.77447,15.31035,78.71037,0.23198,19.86962,261.06888,3.32867,78.71037,0.23198,21.74063,0,2.21693,0
3.72,500.0,46.00222,15.30874,78.90895,0.23257,19.85788,261.85697,3.32902,78.90895,0.23257,21.74063,0,2.21693,0
3.73,500.0,46.23036,15.30714,79.10741,0.23316,19.84611,262.64706,3.32937,79.10741,0.23316,21.74063,0,2.21693,0
3.74,500.0,46.4589,15.30554,79.30576,0.23375,19.83431,263.43912,3.32971,79.30576,0.23375,21.74063,0,2.21693,0
3.75,500.0,46.68784,15.30394,79.50398,0.23433,19.82248,264.23317,3.33006,79.50398,0.23433,21.74063,0,2.21693,0
3.76,500.0,46.91717,15.30233,79.70209,0.23492,19.81063,265.0292,3.33041,79.70209,0.23492,21.74063,0,2.21693,0
3.77,500.0,47.1469,15.30073,79.90008,0.2355,19.79874,265.82721,3.33076,79.90008,0.2355,21.74063,0,2.21693,0
3.78,500.0,47.37703,15.29913,80.09794,0.23609,19.78683,266.6272,3.33111,80.09794,0.23609,21.74063,0,2.21693,0
3.79,500.0,47.60754,15.29752,80.29569,0.23667,19.77489,267.42917,3.33146,80.29569,0.23667,21.74063,0,2.21693,0
3.8,500.0,47.83844,15.29592,80.49332,0.23726,19.76292,268.23312,3.33181,80.49332,0.23726,21.74063,0,2.21693,0
3.81,500.0,48.06973,15.29432,80.69083,0.23784,19.75092,269.03904,3.33216,80.69083,0.23784,21.74063,0,2.21693,0
3.82,500.0,48.30141,15.29272,80.88822,0.23843,19.7389,269.84693,3.33251,80.88822,0.23843,21.74063,0,2.21693,0
3.83,500.0,48.53347,15.29111,81.08549,0.23901,19.72684,270.6568,3.33285,81.08549,0.23901,21.74063,0,2.21693,0
3.84,500.0,48.76592,15.28951,81.28264,0.23959,19.71476,271.46864,3.3332,81.28264,0.23959,21.74063,0,2.21693,0
3.85,500.0,48.99875,15.28791,81.47966,0.24018,19.70266,272.28245,3.33355,81.47966,0.24018,21.74063,0,2.21693,0
3.86,500.0,49.23195,15.28631,81.67657,0.24076,19.69052,273.09823,3.3339,81.67657,0.24076,21.74063,0,2.21693,0
3.87,500.0,49.46554,15.2847,81.87335,0.24134,19.67836,273.91598,3.33425,81.87335,0.24134,21.74063,0,2.21693,0
3.88,500.0,49.6995,15.2831,82.07001,0.24192,19.66617,274.7357,3.3346,82.07001,0.24192,21.74063,0,2.21693,0
3.89,500.0,49.93384,15.2815,82.26655,0.24251,19.65395,275.55738,3.33495,82.26655,0.24251,21.74063,0,2.21693,0
3.9,500.0,50.16855,15.27989,82.46297,0.24309,19.64171,276.38103,3.3353,82.46297,0.24309,21.74063,0,2.21693,0
3.91,500.0,50.40363,15.27829,82.65926,0.24367,19.62943,277.20664,3.33565,82.65926,0.24367,21.74063,0,2.21693,0
3.92,500.0,50.63909,15.27669,82.85544,0.24425,19.61714,278.03421,3.336,82.85544,0.24425,21.74063,0,2.21693,0
3.93,500.0,50.87491,15.27509,83.05148,0.24483,19.60481,278.86375,3.33635,83.05148,0.24483,21.74063,0,2.21693,0
3.94,500.0,51.1111,15.27348,83.24741,0.24541,19.59246,279.69524,3.3367,83.24741,0.24541,21.74063,0,2.21693,0
3.95,500.0,51.34765,15.27188,83.44321,0.24599,19.58008,280.5287,3.33705,83.44321,0.24599,21.74063,0,2.21693,0
3.96,500.0,51.58457,15.27028,83.63889,0.24657,19.56768,281.36411,3.3374,83.63889,0.24657,21.74063,0,2.21693,0
3.97,500.0,51.82185,15.26867,83.83444,0.24715,19.55524,282.20147,3.33775,83.83444,0.24715,21.74063,0,2.21693,0
3.98,500.0,52.05949,15.26707,84.02987,0.24772,19.54279,283.0408,3.3381,84.02987,0.24772,21.74063,0,2.21693,0
3.99,500.0,52.29749,15.26547,84.22517,0.2483,19.5303,283.88207,3.33845,84.22517,0.2483,21.74063,0,2.21693,0
4.0,500.0,52.53584,15.26387,84.42035,0.24888,19.51779,284.7253,3.3388,84.42035,0.24888,21.74063,0,2.21693,0
4.01,500.0,52.77456,15.26226,84.6154,0.24946,19.50526,285.57048,3.33915,84.6154,0.24946,21.74063,0,2.21693,0
4.02,500.0,53.01362,15.26066,84.81033,0.25004,19.49269,286.41761,3.3395,84.81033,0.25004,21.74063,0,2.21693,0
4.03,500.0,53.25304,15.25906,85.00513,0.25061,19.48011,287.26668,3.33986,85.00513,0.25061,21.74063,0,2.21693,0
4.04,500.0,53.49281,15.25746,85.1998,0.25119,19.46749,288.11771,3.34021,85.1998,0.25119,21.74063,0,2.21693,0
4.05,500.0,53.73293,15.25585,85.39435,0.25176,19.45485,288.97068,3.34056,85.39435,0.25176,21.74063,0,2.21693,0
4.06,500.0,53.97339,15.25425,85.58877,0.25234,19.44219,289.82559,3.34091,85.58877,0.25234,21.74063,0,2.21693,0
4.07,500.0,54.2142,15.25265,85.78307,0.25292,19.4295,290.68245,3.34126,85.78307,0.25292,21.74063,0,2.21693,0
4.08,500.0,54.45536,15.25104,85.97724,0.25349,19.41678,291.54125,3.34161,85.97724,0.25349,21.74063,0,2.21693,0
4.09,500.0,54.69685,15.24944,86.17128,0.25406,19.40404,292.402,3.34196,86.17128,0.25406,21.74063,0,2.21693,0
4.1,500.0,54.93869,15.24784,86.36519,0.25464,19.39128,293.26468,3.34231,86.36519,0.25464,21.74063,0,2.21693,0
4.11,500.0,55.18087,15.24624,86.55897,0.25521,19.37848,294.1293,3.34266,86.55897,0.25521,21.74063,0,2.21693,0
